AAM,lograte
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[O:15][H:16]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[O:15][H:16])[H:14],6.995334174628511
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([C:11]([H:12])([H:13])[H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:22].[H:8][O:9][C:10]([C:11]([H:12])([H:13])[H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])[H:21],0.7160804698712452
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][H:12]>>[H:1][C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[O:10][O:11][H:12],2.684093977383571
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][O:16][C:17]([H:18])([H:19])[H:20],4.089517268622041
[H:1].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][H:10].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],6.718801760763492
[O:14][H:15].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:13][O:14][H:15].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])[H:12],5.724269150151959
[H:1][C:2]#[C:3][H:4].[O:5][H:6]>>[C:2]#[C:3][H:4].[H:1][O:5][H:6],3.5834168006755633
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[H:20]>>[H:10][O:15][O:16][C:17]([H:18])([H:19])[H:20].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],0.3633318664199737
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27],1.0405774983327647
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][H:18]>>[H:11][O:16][O:17][H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],1.972902545889914
[H:1].[H:2][C:3]#[C:4][C:5]([H:6])([H:7])[H:8]>>[H:1][C:4](=[C:3][H:2])[C:5]([H:6])([H:7])[H:8],6.019384217741626
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])=[C:8]([H:9])[H:10].[O:11][H:12]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]=[C:8]([H:9])[H:10].[H:7][O:11][H:12],5.248694343264623
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:19].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])[H:18],2.6072218641133835
[H:1].[H:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][H:15].[H:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],4.845132610159175
[H:1][H:2].[O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],3.752059548009328
[H:13][O:14][C:15]([H:16])([H:17])[C:18]([C:19]([H:20])[H:21])=[C:22]([H:23])[H:24].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:19]([C:18]([C:15]([O:14][H:13])([H:16])[H:17])=[C:22]([H:23])[H:24])([H:20])[H:21],0.66132917462372
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:15].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],1.3844320771354988
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:16].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])[H:15],1.7225371248535082
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:12].[H:8][O:9][C:10]([H:11])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],2.7907759642040104
[H:1].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[H:8]>>[H:1][H:8].[H:2][O:3][C:4]([H:5])=[C:6][H:7],4.445898250815153
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[H:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])([C:4]([H:5])[H:6])[C:12]([C:9]([O:8][H:7])([H:10])[H:11])([H:13])[H:14],2.587722220790622
[O:11]=[C:12][H:13].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10]>>[O:1][C:2]([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[C:12](=[O:11])[H:13],2.282945689234951
[H:1][H:2].[O:3][O:4][C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1].[H:2][O:3][O:4][C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17],0.4419612623709921
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][H:13]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12][H:13],6.926616893927477
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:19].[H:5][O:6][C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[C:16]([H:17])[H:18],2.0681535057541782
[H:1][C:2]([H:3])([H:4])[H:5].[O:6][O:7][C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])[H:4].[H:5][O:6][O:7][C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20],-0.1496355830367833
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][C:16]([H:17])([H:18])[H:19]>>[H:10][O:15][C:16]([H:17])([H:18])[H:19].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],3.42955466682155
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21],0.6118672126174757
[O:14][O:15][H:16].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:13][O:14][O:15][H:16].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])[H:12],1.2586614448178879
[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[H:8].[O:9]=[C:10]([H:11])[H:12]>>[H:1][C:2]([H:3])([O:4][C:5]([H:6])([H:7])[H:8])[H:12].[O:9]=[C:10][H:11],3.076599551150528
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][H:7]>>[H:4][O:5][O:6][H:7].[O:1]=[C:2][H:3],3.1783579766948376
[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][C:16]([H:17])([H:18])[H:19]>>[H:13][O:14][O:15][C:16]([H:17])([H:18])[H:19].[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])[H:12],1.1401708137968622
[O:11][O:12][C:13]([H:14])([H:15])[H:16].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10]>>[H:6][O:11][O:12][C:13]([H:14])([H:15])[H:16].[O:1]=[C:2]([C:3]([H:4])[H:5])[C:7]([H:8])([H:9])[H:10],0.7339190454737698
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:1][C:17](=[O:16])[H:18].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],1.0916280329979113
[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8][H:9]>>[H:7][O:8][H:9].[O:1]=[C:2]([H:3])[C:4]([H:5])[H:6],5.975276390799651
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][H:15],2.312417316997549
[H:1][C:2]#[C:3][H:4].[H:5][C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][C:2]=[C:3]([H:4])[C:6]([H:5])([H:7])[C:8]([H:9])([H:10])[H:11],2.9899237260479534
[H:1][H:2].[O:3][O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1].[H:2][O:3][O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],-0.08462768085383468
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:12].[H:5][O:6][C:7]([H:8])([C:9]([H:10])[H:11])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19],1.1600081595176788
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])=[C:11]([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:11]([H:12])([H:13])[O:14][O:15][H:16],1.8565230013526488
[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3]([C:4]([H:5])[C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[O:14][O:15][H:16],2.386819157309447
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[H:9].[O:10]>>[H:1][O:10].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[H:9],5.650106136178105
[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:1][O:2][C:3]([C:4]([H:5])[H:6])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[H:7][C:17](=[O:16])[H:18],0.43942744299020914
[H:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12]=[C:13]([H:14])[H:15]>>[H:1][C:3]([O:2])([H:4])[C:13]([C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11])([O:12][H:15])[H:14],3.509912531418111
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][H:4].[O:2]=[C:3][C:5]([H:6])=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12],5.991467329042588
[H:1][O:2][O:3][H:4].[O:5][C:6](=[O:7])[H:8]>>[H:1][O:5][C:6](=[O:7])[H:8].[O:2][O:3][H:4],4.639549666694957
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][C:18]([O:17][H:16])([H:19])[H:20],1.8907867526510524
[H:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:11][C:17](=[O:16])[H:18].[H:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],1.2984608746551698
[H:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][H:7].[O:2]=[C:3]([C:4]([H:5])[H:6])[C:8]([H:9])([H:10])[H:11],5.304042539633368
[O:12][O:13][H:14].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[O:10][H:11]>>[H:3][O:12][O:13][H:14].[O:1]=[C:2][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[O:10][H:11],3.07276813929567
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:9].[H:5][O:6][C:7]([H:8])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19],3.160947260716144
[H:1][O:2][O:3][H:4].[O:5][O:6][C:7]([H:8])([H:9])[C:10]([O:11][H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][O:5][O:6][C:7]([H:8])([H:9])[C:10]([O:11][H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20].[O:2][O:3][H:4],2.2846264010960584
[H:1][C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10].[O:11]=[C:12]([H:13])[O:14][H:15]>>[H:1][C:2]([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[C:12]([O:11])([H:13])[O:14][H:15],1.0637250138863072
[O:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([O:11][H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([H:4])([C:5]([H:6])[H:7])[C:9]([H:10])([O:11][H:12])[C:13]([H:14])([H:15])[H:16])[H:8],4.390828897228042
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[H:4][O:12],6.490322414668824
[O:1]=[C:2][O:3][C:4]([H:5])([H:6])[H:7]>>[O:1]=[C:2]([O:3][C:4]([H:5])[H:6])[H:7],4.218968480997997
[O:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[O:8][H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([H:4])([C:5]([H:6])[O:8][H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16])[H:7],6.110207188245053
[H:1].[H:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][H:5].[H:2][C:3]([H:4])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12],5.287757235761856
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][C:12]([C:13]([H:14])([H:15])[H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[H:8].[H:9][O:10][O:11][C:12]([C:13]([H:14])([H:15])[H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24],2.012922709437036
[H:11][C:12]([H:13])[C:14]([H:15])=[C:16]([H:17])[H:18].[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])=[C:8]([H:9])[H:10]>>[H:10][C:12]([H:11])([H:13])[C:14]([H:15])=[C:16]([H:17])[H:18].[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])=[C:8][H:9],-0.5921244081603482
[O:12][O:13][H:14].[O:1]=[C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:3][O:12][O:13][H:14].[O:1]=[C:2][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11],2.7766102842848905
[H:1].[H:2][O:3][C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:9].[H:2][O:3][C:4]([H:5])([C:6]([H:7])[H:8])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],4.844115576921087
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:15].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[C:16]([H:17])([H:18])[H:19],2.818374223948701
[H:1].[O:2]=[C:3]([H:4])[O:5][C:6]([H:7])([H:8])[H:9]>>[H:1][H:4].[O:2]=[C:3][O:5][C:6]([H:7])([H:8])[H:9],5.151931221090777
[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]([C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14])[H:10],7.937104047669293
[H:1].[H:2][C:3]#[C:4][C:5]([H:6])([H:7])[H:8]>>[H:1][C:3]([H:2])=[C:4][C:5]([H:6])([H:7])[H:8],7.019324758144241
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],1.3321782430232911
[H:1].[O:2]=[C:3]([H:4])[O:5][C:6]([H:7])([H:8])[H:9]>>[H:1][H:9].[O:2]=[C:3]([H:4])[O:5][C:6]([H:7])[H:8],4.752500978639153
[H:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],4.932946172485691
[H:1].[H:2][C:3]([H:4])=[C:5]=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][H:11].[H:2][C:3]([H:4])=[C:5]=[C:6]([H:7])[C:8]([H:9])[H:10],5.533280539353866
[H:1][H:2].[H:3][O:4][C:5]([H:6])([H:7])[C:8]([C:9]([H:10])[H:11])=[C:12]([H:13])[H:14]>>[H:1].[H:2][C:9]([C:8]([C:5]([O:4][H:3])([H:6])[H:7])=[C:12]([H:13])[H:14])([H:10])[H:11],1.1024115469141673
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23],1.27600013187468
[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[O:16]>>[H:1][O:16].[O:2][C:3]([C:4]([H:5])([H:6])[H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15],6.338116775354381
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[H:8]>>[H:1][C:2]([H:3])([H:4])[C:6]([O:5])([H:7])[H:8],3.4405155194632475
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15](=[O:16])[H:17]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15](=[O:16])[H:17],3.8327716937702045
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22],1.9390382403359474
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20],1.272434557222072
[H:1][O:2][O:3][H:4].[O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[O:19][H:20]>>[H:1][O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[O:19][H:20].[O:2][O:3][H:4],1.4268736605226984
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:15][C:17](=[O:16])[H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])[H:14],0.6999942738678441
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][C:7]([H:8])([H:9])[O:10][C:11]([H:12])([H:13])[H:14]>>[H:4][O:5][O:6][C:7]([H:8])([H:9])[O:10][C:11]([H:12])([H:13])[H:14].[O:1]=[C:2][H:3],2.164027138083722
[H:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])([H:8])[H:9].[O:10][O:11][C:12](=[O:13])[H:14]>>[H:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])[H:8].[H:9][O:10][O:11][C:12](=[O:13])[H:14],3.6495495133613622
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])([H:4])[C:10]([C:7]([O:6][H:5])([H:8])[H:9])([H:11])[C:12]([H:13])[H:14],2.4895819091614175
[O:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1][H:10].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],6.671949523250293
[H:13][C:14]([H:15])[C:16]([H:17])=[C:18]([H:19])[H:20].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:14]([H:13])([H:15])[C:16]([H:17])=[C:18]([H:19])[H:20],0.7846811652032454
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[O:8][C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][O:8][C:9]([H:10])([H:11])[H:12],3.0479100133749677
[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[H:7].[H:8][C:9]([H:10])[H:11]>>[H:1][C:2]#[C:3][C:4]([H:5])[H:6].[H:7][C:9]([H:8])([H:10])[H:11],3.2109401494361256
